Customer_ID,Credit_Utilization_Ratio,Debt_to_Income_Ratio,Loan_Purpose,Default_Status
CUST_00683,0.25,0.57,Home,No
CUST_00684,0.7,1.49,Home,Yes
CUST_00685,0.94,0.93,Business,No
CUST_00686,0.6,0.67,Education,Yes
CUST_00687,0.61,0.97,Personal,Yes
CUST_00688,0.35,,Business,No
CUST_00689,0.79,1.62,Business,No
CUST_00690,0.27,0.56,,No
CUST_00691,0.39,1.48,Personal,No
CUST_00692,0.48,0.23,Auto,No
CUST_00693,0.56,1.91,Home,No
CUST_00694,0.32,0.47,Personal,No
CUST_00695,0.2,1.78,Business,No
CUST_00696,0.65,1.64,Business,No
CUST_00697,0.36,1.94,Education,No
CUST_00698,,1.01,Auto,No
CUST_00699,0.24,1.48,Home,Yes
CUST_00700,0.53,0.8,Education,No
CUST_00701,,0.45,Education,No
CUST_00702,0.15,,Auto,Yes
CUST_00703,0.4,0.41,Home,No
CUST_00704,0.22,1.97,Home,No
CUST_00705,0.16,0.28,Business,No
CUST_00706,0.99,1.22,Home,Yes
CUST_00707,0.39,1.29,,No
CUST_00708,0.83,1.12,Business,No
CUST_00709,0.33,1.36,Home,No
CUST_00710,0.71,0.32,Auto,No
CUST_00711,0.78,1.15,Education,No
CUST_00712,0.64,0.65,Personal,Yes
CUST_00713,0.52,1.89,Auto,No
CUST_00714,0.47,1.55,Auto,No
CUST_00715,0.41,1.95,,No
CUST_00716,0.94,0.17,Business,No
CUST_00717,0.85,0.64,Business,No
CUST_00718,0.97,0.47,Education,No
CUST_00719,0.21,0.12,Home,Yes
CUST_00720,,0.56,Business,No
CUST_00721,0.94,1.39,Personal,Yes
CUST_00722,0.26,0.54,Home,No
CUST_00723,0.16,1.07,Home,No
CUST_00724,0.77,1.79,Business,No
CUST_00725,0.62,1.42,Auto,No
CUST_00726,0.86,,Home,Yes
CUST_00727,0.23,0.81,Auto,Yes
CUST_00728,0.82,0.97,Education,No
CUST_00729,0.28,,Education,No
CUST_00730,0.25,1.3,Business,No
CUST_00731,0.25,0.79,Education,No
CUST_00732,0.83,1.72,Business,No
CUST_00733,0.7,1.54,Business,No
CUST_00734,0.57,1.26,Auto,No
CUST_00735,0.42,0.79,Auto,Yes
CUST_00736,0.89,0.5,Education,No
CUST_00737,0.45,1.57,Auto,No
CUST_00738,0.83,1.02,Home,No
CUST_00739,0.5,0.53,Personal,No
CUST_00740,0.44,0.47,Home,Yes
CUST_00741,0.52,0.41,Home,No
CUST_00742,0.37,1.58,Business,Yes
CUST_00743,0.77,0.54,,No
CUST_00744,0.55,1.1,Business,No
CUST_00745,0.31,0.96,Auto,No
CUST_00746,0.91,1.2,Auto,No
CUST_00747,0.45,1.77,Personal,No
CUST_00748,0.59,1.75,Education,Yes
CUST_00749,0.92,0.96,Auto,No
CUST_00750,0.66,0.13,Home,No
CUST_00751,0.21,0.91,Personal,No
CUST_00752,0.95,1.25,Personal,No
CUST_00753,,1.16,Auto,Yes
CUST_00754,,1.34,Auto,No
CUST_00755,,0.39,Business,No
CUST_00756,0.81,1.33,Business,No
CUST_00757,0.66,0.45,Home,No
CUST_00758,0.58,1.53,Personal,No
CUST_00759,0.9,,Education,No
CUST_00760,0.81,1.45,Education,No
CUST_00761,0.24,0.19,Personal,Yes
CUST_00762,0.38,0.87,Home,No
CUST_00763,0.32,1.44,Business,Yes
CUST_00764,0.77,0.53,Business,No
CUST_00765,0.13,1.61,Business,No
CUST_00766,0.61,1.3,Education,No
CUST_00767,0.79,1.22,Education,No
CUST_00768,0.89,0.77,Home,No
CUST_00769,0.41,1.02,Education,No
CUST_00770,0.84,1.23,Auto,No
CUST_00771,0.2,1,,Yes
CUST_00772,0.86,1.43,Business,No
CUST_00773,0.21,0.92,Home,No
CUST_00774,0.46,,Personal,No
CUST_00775,0.82,0.51,Personal,No
CUST_00776,0.23,0.11,Home,No
CUST_00777,0.31,0.67,Auto,Yes
CUST_00778,,1.52,Personal,No
CUST_00779,0.75,1.61,Business,No
CUST_00780,0.68,,Personal,No
CUST_00781,0.72,1.92,Personal,No
CUST_00782,0.59,1.05,Business,No
CUST_00783,0.33,1.84,Education,No
CUST_00784,0.41,1.44,Auto,No
CUST_00785,0.26,,Business,No
CUST_00786,0.92,0.26,Business,No
CUST_00787,0.63,0.52,Home,No
CUST_00788,0.46,0.12,,No
CUST_00789,0.52,1.46,Education,No
CUST_00790,0.95,0.75,Business,No
CUST_00791,0.24,1.59,Education,No
CUST_00792,0.63,0.74,Business,No
CUST_00793,0.56,1.66,Business,No
CUST_00794,0.65,0.35,Home,Yes
CUST_00795,0.12,0.43,Personal,No
CUST_00796,0.88,0.75,Auto,No
CUST_00797,0.94,0.88,Home,No
CUST_00798,0.61,0.76,Education,No
CUST_00799,0.73,1.55,,No
CUST_00800,0.93,0.28,Business,No
CUST_00801,0.74,0.77,Auto,No
CUST_00802,0.24,1.69,Home,Yes
CUST_00803,0.62,0.23,Home,Yes
CUST_00804,0.65,1.89,Education,No
CUST_00805,0.48,1.97,,No
CUST_00806,0.76,,Home,No
CUST_00807,0.94,0.65,,No
CUST_00808,0.93,0.81,Auto,Yes
CUST_00809,0.51,1.58,Home,No
CUST_00810,0.2,1.23,Education,No
CUST_00811,0.99,1.32,Business,No
CUST_00812,0.86,1.54,Home,No
CUST_00813,0.21,0.32,Home,No
CUST_00814,0.93,1.68,Business,No
CUST_00815,0.88,1.44,Personal,Yes
CUST_00816,0.57,1.2,Auto,No
CUST_00817,0.63,1.79,Personal,No
CUST_00818,0.46,1.43,Education,No
CUST_00819,0.15,0.48,Home,No
CUST_00820,0.4,0.92,Personal,No
CUST_00821,,1.04,Auto,No
CUST_00822,0.1,0.2,Education,No
CUST_00823,0.4,1.91,Personal,No
CUST_00824,0.46,0.34,Home,No
CUST_00825,0.58,1.43,Auto,No
CUST_00826,0.93,1.06,Home,No
CUST_00827,0.41,0.15,Home,No
CUST_00828,0.41,1.86,Education,No
CUST_00829,0.76,1.72,Auto,No
CUST_00830,0.51,1.1,Business,No
CUST_00831,0.3,0.53,,Yes
CUST_00832,0.51,,Auto,Yes
CUST_00833,0.23,0.79,Home,Yes
CUST_00834,0.26,0.59,Personal,Yes
CUST_00835,,1.06,Personal,No
CUST_00836,0.48,1.94,,No
CUST_00837,0.92,1.19,Education,No
CUST_00838,0.43,1.79,Business,Yes
CUST_00839,0.62,1.34,Personal,No
CUST_00840,0.67,1,Education,No
CUST_00841,0.11,1.72,Business,No
CUST_00842,0.7,,Personal,No
CUST_00843,0.26,1.75,Business,Yes
CUST_00844,0.96,0.65,Home,No
CUST_00845,0.23,,Auto,No
CUST_00846,0.47,1.73,Personal,No
CUST_00847,0.18,1.22,Personal,No
CUST_00848,1,1.79,Home,Yes
CUST_00849,0.55,1.88,Personal,No
CUST_00850,0.64,0.2,Personal,Yes
CUST_00851,0.16,1.05,Personal,No
CUST_00852,0.77,0.81,Personal,No
CUST_00853,0.29,,Personal,No
CUST_00854,0.91,1.61,Education,Yes
CUST_00855,0.28,0.63,Personal,No
CUST_00856,0.27,1.16,Home,No
CUST_00857,,1.45,Personal,No
CUST_00858,0.52,0.36,Business,No
CUST_00859,0.61,1.65,Business,No
CUST_00860,0.16,1.25,,Yes
CUST_00861,0.8,1.9,Education,No
CUST_00862,,0.75,Home,No
CUST_00863,0.57,0.31,Education,Yes
CUST_00864,0.5,1.06,Auto,No
CUST_00865,0.46,,Business,No
CUST_00866,0.6,1.94,Business,Yes
CUST_00867,0.24,0.17,Business,No
CUST_00868,0.26,1.53,Education,No
CUST_00869,0.88,1.1,Home,No
CUST_00870,,0.8,Education,No
CUST_00871,0.44,0.23,Business,No
CUST_00872,0.34,1.28,Business,No
CUST_00873,0.68,1.21,Business,No
CUST_00874,0.47,0.63,Business,No
CUST_00875,0.12,1.83,Auto,No
CUST_00876,0.24,0.68,Business,No
CUST_00877,,0.95,Education,No
CUST_00878,0.69,1.13,Business,No
CUST_00879,0.12,0.29,Personal,No
CUST_00880,0.3,1.87,Auto,No
CUST_00881,0.31,0.81,Business,No
CUST_00882,0.7,0.25,Personal,Yes
CUST_00883,0.12,0.84,Education,No
CUST_00884,0.19,1.24,Auto,No
CUST_00885,0.82,1.08,Business,No
CUST_00886,0.26,1.42,Education,No
CUST_00887,0.69,0.21,Personal,No
CUST_00888,0.31,0.64,Auto,No
CUST_00889,0.19,1.66,Business,No
CUST_00890,2.575971475,0.25,Education,Yes
CUST_00891,0.75,1.73,Auto,No
CUST_00892,0.87,,Personal,Yes
CUST_00893,0.85,1.69,Business,No
CUST_00894,0.46,0.79,Auto,Yes
CUST_00895,0.7,1.26,Personal,No
CUST_00896,0.28,0.39,Personal,No
CUST_00897,0.36,0.23,Education,No
CUST_00898,0.91,0.51,Personal,No
CUST_00899,0.11,0.34,Personal,No
CUST_00900,0.18,0.69,Home,No
CUST_00901,0.29,1.08,Personal,Yes
CUST_00902,0.12,1.22,Business,No
CUST_00903,,1.6,Auto,No
CUST_00904,0.62,1.35,Business,No
CUST_00905,0.48,1.26,Business,No
CUST_00906,0.9,0.88,Education,No
CUST_00907,0.84,1,Home,No
CUST_00908,0.41,0.89,Home,No
CUST_00909,0.33,1.7,Business,No
CUST_00910,0.44,,Auto,No
CUST_00911,0.63,0.11,Home,Yes
CUST_00912,0.34,1.34,Home,Yes
CUST_00913,0.66,,,Yes
CUST_00914,0.47,1.79,,No
CUST_00915,0.6,1.73,Education,No
CUST_00916,0.49,0.25,Business,No
CUST_00917,0.37,0.3,Home,No
CUST_00918,0.95,1.04,Home,No
CUST_00919,0.79,1.26,Home,Yes
CUST_00920,,0.62,Business,No
CUST_00921,0.88,1.46,Auto,No
CUST_00922,0.54,1.23,Personal,No
CUST_00923,0.91,0.72,Home,Yes
CUST_00924,0.82,0.15,Personal,Yes
CUST_00925,0.48,1.53,Personal,No
CUST_00926,0.12,0.51,Home,No
CUST_00927,0.34,1.69,Home,No
CUST_00928,0.59,0.9,Personal,Yes
CUST_00929,0.67,1.2,Auto,No
CUST_00930,0.33,1.76,Personal,No
CUST_00931,0.23,1.74,Auto,No
CUST_00932,0.85,0.81,Education,No
CUST_00933,0.99,,Auto,No
CUST_00934,0.57,6.671883882,Business,No
CUST_00935,0.25,0.92,Home,No
CUST_00936,0.35,0.46,Education,Yes
CUST_00937,0.12,1.82,Personal,No
CUST_00938,0.92,0.48,Auto,No
CUST_00939,0.21,0.15,Education,No
CUST_00940,0.62,0.14,Business,No
CUST_00941,0.35,1.28,Auto,Yes
CUST_00942,0.6,1.36,Personal,Yes
CUST_00943,0.69,0.69,Personal,No
CUST_00944,0.85,0.71,Auto,Yes
CUST_00945,0.29,6.147857989,Business,No
CUST_00946,0.11,1.39,Home,No
CUST_00947,,0.21,Home,No
CUST_00948,0.91,1.87,Personal,Yes
CUST_00949,0.89,,Business,Yes
CUST_00950,0.64,,Personal,No
CUST_00951,0.64,0.43,Home,No
CUST_00952,0.7,1.57,Personal,No
CUST_00953,0.26,0.52,Auto,No
CUST_00954,0.92,0.25,Auto,No
CUST_00955,0.48,1.76,Business,Yes
CUST_00956,0.44,1.73,Home,No
CUST_00957,0.57,,Business,No
CUST_00958,0.14,1.43,Business,No
CUST_00959,0.25,1.16,Home,No
CUST_00960,0.76,1.72,Education,No
CUST_00961,0.17,0.7,,No
CUST_00962,0.64,1.09,Personal,No
CUST_00963,0.32,1.02,Education,No
CUST_00964,0.45,0.77,Auto,No
CUST_00965,0.36,1.79,Business,Yes
CUST_00966,0.42,0.42,Personal,Yes
CUST_00967,0.75,0.38,Business,No
CUST_00968,0.37,1.2,Home,No
CUST_00969,0.61,1.35,Education,No
CUST_00970,0.53,0.47,Home,No
CUST_00971,0.7,0.84,Personal,No
CUST_00972,0.94,1.9,Auto,No
CUST_00973,0.76,0.57,,No
CUST_00974,0.29,1.37,Home,No
CUST_00975,0.13,1.51,Education,No
CUST_00976,0.34,0.95,Business,No
CUST_00977,0.64,1.88,Auto,No
CUST_00978,0.15,1.5,Education,No
CUST_00979,0.55,0.97,Auto,Yes
CUST_00980,0.64,1.18,Business,No
CUST_00981,0.4,7.64400389,Business,Yes
CUST_00982,0.79,1.23,,Yes
CUST_00983,0.2,1.77,Personal,No
CUST_00984,0.17,0.78,Home,Yes
CUST_00985,0.76,0.67,Auto,No
CUST_00986,0.55,0.51,Home,No
CUST_00987,0.72,0.17,Education,No
CUST_00988,0.49,0.18,Home,No
CUST_00989,0.32,1.75,Personal,No
CUST_00990,0.84,1.39,Personal,No
CUST_00991,0.82,,Auto,No
CUST_00992,0.73,1.27,Business,No
CUST_00993,0.34,1.71,,No
CUST_00994,0.63,1.01,Auto,Yes
CUST_00995,0.42,1.75,Personal,No
CUST_00996,0.18,0.78,Personal,Yes
CUST_00997,0.93,1.86,Business,No
CUST_00998,0.22,1.43,Education,No
CUST_00999,0.96,0.59,Auto,No
CUST_01000,0.5,1.17,Personal,No
CUST_01001,0.27,1.11,Personal,Yes
CUST_01002,0.59,0.36,Home,No
CUST_01003,0.89,1.22,Education,No
CUST_01004,,0.7,Business,No
CUST_01005,0.83,0.2,Auto,Yes
CUST_01006,0.69,1.9,Personal,No
CUST_01007,0.72,1.32,,No
CUST_01008,0.86,1.77,Business,Yes
CUST_01009,0.32,1.38,,No
CUST_01010,0.54,0.78,Home,Yes
CUST_01011,0.3,1.07,Education,No
CUST_01012,0.99,1.38,Home,No
CUST_01013,0.95,1.92,Auto,Yes
CUST_01014,0.14,0.58,Education,No
CUST_01015,0.74,1.76,Education,No
CUST_01016,0.93,1.86,Education,No
CUST_01017,0.26,1.37,Business,No
CUST_01018,0.61,,Auto,No
CUST_01019,0.92,0.86,Home,No
CUST_01020,0.13,1.91,,No
CUST_01021,0.73,1.44,Auto,No
CUST_01022,0.37,0.18,Business,No
CUST_01023,0.93,1.82,Business,Yes
CUST_01024,0.97,1.02,Auto,No
CUST_01025,0.95,0.97,Home,No
CUST_01026,0.53,1.18,Auto,Yes
CUST_01027,0.88,0.38,Auto,No
CUST_01028,0.86,0.99,Personal,No
CUST_01029,0.39,1.68,Business,Yes
CUST_01030,,0.13,Home,No
CUST_01031,0.13,0.62,Personal,No
CUST_01032,0.64,0.1,Auto,No
CUST_01033,0.31,0.89,,No
CUST_01034,0.21,1.48,Personal,No
CUST_01035,0.17,8.74812924,Personal,No
CUST_01036,0.73,1.9,Home,No
CUST_01037,0.41,1.26,Auto,No
CUST_01038,0.75,0.58,Home,No
CUST_01039,0.16,1.86,Personal,No
CUST_01040,0.38,1.57,Personal,No
CUST_01041,0.59,1.19,Home,No
CUST_01042,0.81,1.42,Personal,No
CUST_01043,0.39,1.86,Education,No
CUST_01044,0.66,1.45,,No
CUST_01045,0.9,0.8,Auto,No
CUST_01046,0.65,1.45,Business,No
CUST_01047,0.31,0.18,Auto,Yes
CUST_01048,0.12,0.83,Personal,No
CUST_01049,0.88,0.87,Home,No
CUST_01050,0.12,0.42,Home,Yes
CUST_01051,0.89,0.14,Personal,No
CUST_01052,0.58,0.35,Auto,Yes
CUST_01053,0.95,1.34,Personal,No
CUST_01054,0.82,1.62,Auto,No
CUST_01055,1,,Personal,Yes
CUST_01056,0.42,0.76,Personal,Yes
CUST_01057,0.79,1.24,Personal,No
CUST_01058,0.46,1.88,Home,No
CUST_01059,0.53,0.42,Auto,No
CUST_01060,0.66,1.46,Personal,No
CUST_01061,0.89,,Business,Yes
CUST_01062,0.99,0.27,Business,No
CUST_01063,0.79,5.467242737,Home,No
CUST_01064,0.48,1.64,Education,No
CUST_01065,0.48,0.16,Home,No
CUST_01066,0.76,0.27,Education,No
CUST_01067,0.31,0.19,Home,No
CUST_01068,0.2,0.74,Business,No
CUST_01069,0.42,1.07,Personal,No
CUST_01070,0.36,1.11,Auto,Yes
CUST_01071,0.37,0.61,Personal,No
CUST_01072,0.31,1.83,Business,No
CUST_01073,0.14,0.8,Auto,No
CUST_01074,0.12,0.19,Education,No
CUST_01075,0.99,0.67,Education,No
CUST_01076,0.48,1.11,Business,No
CUST_01077,0.45,0.88,,No
CUST_01078,0.71,0.62,,No
CUST_01079,,0.35,Business,No
CUST_01080,0.95,1.66,Education,No
CUST_01081,0.81,1.99,Business,No
CUST_01082,0.18,0.73,Personal,No
CUST_01083,0.48,0.83,Home,No
CUST_01084,0.89,1.27,Home,No
CUST_01085,0.95,1.47,Personal,No
CUST_01086,0.52,0.84,Auto,No
CUST_01087,0.65,1.82,Business,Yes
CUST_01088,0.25,1.16,Personal,Yes
CUST_01089,0.99,0.96,Home,No
CUST_01090,0.31,1.33,Education,No
CUST_01091,0.95,1.91,Personal,No
CUST_01092,0.68,1.61,Personal,No
CUST_01093,0.65,0.18,Personal,No
CUST_01094,0.56,0.73,Home,No
CUST_01095,0.31,0.99,Home,No
CUST_01096,0.26,0.7,Personal,No
CUST_01097,0.3,1.43,,No
CUST_01098,,1.67,Auto,No
CUST_01099,0.8,1.49,Education,No
CUST_01100,0.42,1.98,Business,No
CUST_01101,0.15,0.62,Business,No
CUST_01102,0.97,1.76,Business,No
CUST_01103,0.9,,Home,No
CUST_01104,0.93,0.79,Home,No
CUST_01105,1,1.49,Auto,No
CUST_01106,0.26,0.3,Home,No
CUST_01107,0.46,1.6,Personal,No
CUST_01108,0.78,1.11,Education,No
CUST_01109,0.73,0.66,Education,No
CUST_01110,0.24,,Education,No
CUST_01111,0.83,1.32,Education,No
CUST_01112,0.3,0.5,Business,No
CUST_01113,0.3,,Business,Yes
CUST_01114,0.58,0.92,Personal,No
CUST_01115,0.63,1.18,Auto,Yes
CUST_01116,0.62,,Home,No
CUST_01117,0.18,1.86,Home,Yes
CUST_01118,0.89,1.1,Business,No
CUST_01119,0.34,1.53,Education,No
CUST_01120,0.22,0.93,Personal,No
CUST_01121,0.9,,Auto,No
CUST_01122,0.96,0.49,Business,No
CUST_01123,0.88,0.81,Personal,No
CUST_01124,0.83,1.31,Personal,No
CUST_01125,0.69,0.13,Business,No
CUST_01126,0.6,1.47,Personal,No
CUST_01127,4.929045602,1.69,Education,No
CUST_01128,0.47,0.86,Personal,No
CUST_01129,0.44,0.95,Auto,Yes
CUST_01130,0.33,1.72,Personal,No
CUST_01131,0.75,1.57,Home,No
CUST_01132,0.55,0.65,,No
CUST_01133,0.17,0.72,Business,No
CUST_01134,0.3,1.39,Home,No
CUST_01135,0.71,9.469487799,Business,Yes
CUST_01136,0.17,0.41,Auto,Yes
CUST_01137,0.87,0.69,Education,No
CUST_01138,0.55,1.81,Auto,No
CUST_01139,0.53,1.41,Home,Yes
CUST_01140,0.63,1.97,Education,No
CUST_01141,0.84,1.56,Personal,No
CUST_01142,0.41,1.89,Home,No
CUST_01143,0.71,0.51,Education,No
CUST_01144,0.61,1.57,,No
CUST_01145,0.34,0.14,Education,No
CUST_01146,0.89,1.37,Business,No
CUST_01147,0.82,0.99,Business,No
CUST_01148,4.470269217,0.76,Education,No
CUST_01149,0.87,1.74,Auto,No
CUST_01150,0.88,1.72,Auto,No
CUST_01151,0.74,0.14,Business,No
CUST_01152,0.85,,Home,No
CUST_01153,0.73,0.8,,No
CUST_01154,0.71,0.89,Home,No
CUST_01155,0.66,1.68,Auto,No
CUST_01156,0.78,0.69,Home,No
CUST_01157,0.24,1.89,Personal,No
CUST_01158,0.89,0.44,Personal,Yes
CUST_01159,0.88,1.36,Auto,No
CUST_01160,0.13,1.38,Home,No
CUST_01161,0.84,0.58,Education,No
CUST_01162,0.22,0.72,Auto,No
CUST_01163,0.4,1.69,Personal,Yes
CUST_01164,0.77,1.55,Auto,No
CUST_01165,0.24,0.73,Home,No
CUST_01166,0.84,1.11,Home,Yes
CUST_01167,0.85,0.22,Home,Yes
CUST_01168,0.56,0.5,Business,No
CUST_01169,0.11,1.02,Home,No
CUST_01170,0.36,0.26,Personal,No
CUST_01171,0.66,1.7,Personal,No
CUST_01172,0.98,1.46,Business,No
CUST_01173,0.67,1.89,Personal,No
CUST_01174,0.33,1.42,Personal,No
CUST_01175,0.67,1.89,Auto,No
CUST_01176,0.59,1.15,Home,No
CUST_01177,0.8,1.24,Auto,No
CUST_01178,0.2,1.96,Auto,No
CUST_01179,0.78,1.32,Personal,No
CUST_01180,0.59,0.16,Education,No
CUST_01181,0.97,1.48,Home,No
CUST_01182,0.41,1.82,Education,Yes
CUST_01183,0.67,1.61,Personal,No
CUST_01184,0.94,1.21,Business,No
CUST_01185,0.19,1.38,Auto,No
CUST_01186,0.94,1.98,Personal,No
CUST_01187,0.72,0.27,Personal,Yes
CUST_01188,0.16,1.37,Education,No
CUST_01189,0.37,0.64,Business,Yes
CUST_01190,0.74,1.32,Auto,No
CUST_01191,0.16,1.25,Business,Yes
CUST_01192,0.62,0.39,Business,No
CUST_01193,0.41,0.49,Business,No
CUST_01194,0.66,1.28,Home,No
CUST_01195,0.14,0.34,Business,No
CUST_01196,0.88,0.6,Personal,No
CUST_01197,0.98,1.69,Home,No
CUST_01198,0.97,0.72,Home,No
CUST_01199,0.77,1.03,Business,No
CUST_01200,0.22,1.89,Personal,No
CUST_01201,0.78,0.53,,Yes
CUST_01202,0.12,,Business,Yes
CUST_01203,0.12,1.25,Home,No
CUST_01204,0.39,1.54,Auto,Yes
CUST_01205,0.54,1.81,Auto,No
CUST_01206,0.79,1.84,Home,No
CUST_01207,0.71,1.58,Auto,No
CUST_01208,0.5,0.53,Personal,No
CUST_01209,0.35,0.15,Personal,No
CUST_01210,1,0.83,Business,No
CUST_01211,,0.37,Business,Yes
CUST_01212,0.51,1.45,Auto,No
CUST_01213,0.25,1.36,Home,No
CUST_01214,0.82,0.18,Personal,No
CUST_01215,0.72,1.69,Education,No
CUST_01216,0.3,0.57,Business,No
CUST_01217,0.17,0.92,Personal,No
CUST_01218,0.71,1.37,,Yes
CUST_01219,0.69,0.92,Personal,No
CUST_01220,0.35,0.94,Personal,No
CUST_01221,0.96,0.22,Auto,No
CUST_01222,0.24,0.86,Business,No
CUST_01223,0.49,1.55,Business,No
CUST_01224,0.95,,Education,No
CUST_01225,0.48,0.89,Education,No
CUST_01226,2.557568632,0.9,Business,No
CUST_01227,0.46,1.43,,No
CUST_01228,0.35,1.89,Business,No
CUST_01229,,0.61,Business,No
CUST_01230,0.47,0.94,Personal,No
CUST_01231,0.9,1.61,Education,No
CUST_01232,0.31,1.26,Auto,No
CUST_01233,0.29,0.31,Home,No
CUST_01234,0.13,1.29,Auto,Yes
CUST_01235,0.69,0.45,Home,No
CUST_01236,0.43,1.07,Personal,No
CUST_01237,0.88,1.11,Education,No
CUST_01238,0.53,1.76,Home,No
CUST_01239,,0.98,Business,No
CUST_01240,0.27,0.63,Personal,No
CUST_01241,0.88,0.54,Home,Yes
CUST_01242,0.8,1.76,Business,No
CUST_01243,0.79,0.42,Personal,Yes
CUST_01244,0.86,0.91,Home,Yes
CUST_01245,0.78,0.46,Business,No
CUST_01246,0.66,1.57,Education,No
CUST_01247,0.22,1,Personal,No
CUST_01248,0.13,0.77,Home,No
CUST_01249,0.93,0.79,Business,No
CUST_01250,0.65,1.72,Education,No
CUST_01251,0.82,1.15,Business,No
CUST_01252,0.53,1.46,Education,Yes
CUST_01253,0.21,1.8,Home,No
CUST_01254,0.21,1.81,Business,Yes
CUST_01255,0.72,0.72,Business,No
CUST_01256,0.49,1.91,Auto,No
CUST_01257,0.28,0.15,Personal,No
CUST_01258,,0.82,Business,No
CUST_01259,,1.8,Education,Yes
CUST_01260,0.62,0.62,Personal,No
CUST_01261,0.34,0.62,Home,No
CUST_01262,0.82,0.67,Personal,No
CUST_01263,0.38,1.26,Auto,No
CUST_01264,0.51,0.93,Home,No
CUST_01265,0.11,1.48,Business,No
CUST_01266,0.17,1.8,Home,No
CUST_01267,0.45,1.38,Home,Yes
CUST_01268,0.53,0.49,Auto,No
CUST_01269,0.64,1.87,Education,No
CUST_01270,0.36,0.6,Home,No
CUST_01271,0.73,0.38,Education,No
CUST_01272,0.87,0.27,Personal,No
CUST_01273,0.8,1.17,Auto,No
CUST_01274,0.14,0.32,Business,No
CUST_01275,0.53,0.36,Home,Yes
CUST_01276,0.19,0.67,Education,No
CUST_01277,0.32,0.64,Home,No
CUST_01278,0.99,1.25,Auto,No
CUST_01279,0.23,1.65,Business,No
CUST_01280,0.55,1.55,Personal,No
CUST_01281,0.66,0.6,Personal,No
CUST_01282,0.73,0.57,Education,No
CUST_01283,0.6,1.94,Personal,No
CUST_01284,0.11,0.12,Education,No
CUST_01285,0.39,,Business,No
CUST_01286,,0.48,Home,No
CUST_01287,0.18,1.9,Auto,Yes
CUST_01288,0.42,0.75,Business,No
CUST_01289,0.13,0.94,Business,Yes
CUST_01290,0.17,1.44,Personal,No
CUST_01291,0.46,1.22,Personal,No
CUST_01292,,0.7,Auto,No
CUST_01293,0.61,1.15,Home,Yes
CUST_01294,0.72,1.49,Business,No
CUST_01295,0.82,0.18,Personal,No
CUST_01296,0.28,0.12,Business,Yes
CUST_01297,0.25,0.97,Home,No
CUST_01298,0.19,0.35,,No
CUST_01299,0.67,1.36,Home,No
CUST_01300,0.74,0.51,Business,No
CUST_01301,0.13,0.92,Business,No
CUST_01302,0.94,0.48,Auto,Yes
CUST_01303,0.15,1.14,Business,Yes
CUST_01304,0.59,0.32,Personal,Yes
CUST_01305,0.74,0.14,Auto,No
CUST_01306,0.88,0.2,,No
CUST_01307,0.74,1.91,Home,No
CUST_01308,0.82,0.37,Business,No
CUST_01309,0.41,1.45,Home,No
CUST_01310,0.83,0.23,Home,No
CUST_01311,,0.31,Business,No
CUST_01312,0.91,1.07,Home,No
CUST_01313,0.59,0.98,Education,No
CUST_01314,0.84,1.91,Auto,No
CUST_01315,0.51,1.9,Business,No
CUST_01316,0.68,1.58,Education,Yes
CUST_01317,0.57,1.24,Home,Yes
CUST_01318,0.76,0.96,Home,No
CUST_01319,0.17,0.78,,No
CUST_01320,0.15,1.9,Education,No
CUST_01321,0.32,1.25,Education,No
CUST_01322,0.24,1.2,Business,Yes
CUST_01323,0.88,0.54,Home,No
CUST_01324,0.3,0.19,Personal,No
CUST_01325,0.98,1.9,Business,No
CUST_01326,0.4,0.7,Business,No
CUST_01327,0.26,0.94,Business,No
CUST_01328,0.81,0.32,Auto,No
CUST_01329,0.69,1.69,Auto,No
CUST_01330,0.55,0.15,Business,No
CUST_01331,0.6,1.68,Personal,No
CUST_01332,0.75,0.37,Education,No
CUST_01333,0.31,1.78,Education,Yes
CUST_01334,1,1.49,Home,Yes
CUST_01335,0.98,0.41,Education,No
CUST_01336,,1.18,Education,No
CUST_01337,0.28,0.69,Personal,No
CUST_01338,0.71,0.44,Education,No
CUST_01339,,1.73,Personal,No
CUST_01340,0.13,0.87,,No
CUST_01341,0.33,0.86,Personal,No
CUST_01342,0.52,0.42,Auto,No
CUST_01343,0.88,0.83,Personal,No
CUST_01344,0.75,1.76,Business,No
CUST_01345,0.77,,Auto,No
CUST_01346,0.48,1.91,Auto,No
CUST_01347,0.41,1.9,Education,No
CUST_01348,0.43,0.38,Auto,No
CUST_01349,0.99,0.44,Personal,No
CUST_01350,0.14,1.74,Business,No
CUST_01351,0.88,0.85,Business,No
CUST_01352,0.62,0.11,,No
CUST_01353,0.49,0.62,,No
CUST_01354,0.75,1.24,Personal,Yes
CUST_01355,0.54,1.62,Home,No
CUST_01356,,0.35,Auto,No
CUST_01357,0.91,0.31,Education,No
CUST_01358,0.48,1.85,Business,No
CUST_01359,0.35,1.53,Home,No
CUST_01360,0.63,1.22,Personal,Yes
CUST_01361,0.92,1.56,Auto,No
CUST_01362,0.29,0.91,Business,Yes
CUST_01363,0.66,1.54,Home,No
CUST_01364,0.67,0.81,Personal,No
CUST_01365,0.76,0.56,Business,No
CUST_01366,0.22,1.49,Business,No
CUST_01367,0.74,0.9,Personal,No
